Date,Open,High,Low,Close,Adj Close,Volume
2010-08-27,10.945000,10.945000,10.580000,10.850000,6.593308,78600
2010-08-30,10.945000,10.945000,10.500000,10.550000,6.411005,305400
2010-08-31,10.505000,10.980000,10.505000,10.800000,6.562923,134000
2010-09-01,10.650000,11.030000,10.650000,10.650000,6.471772,296
2010-09-02,10.825000,11.000000,10.800000,11.000000,6.684460,101800
2010-09-03,10.995000,10.995000,10.690000,10.700000,6.502156,26400
2010-09-06,10.850000,11.100000,10.850000,10.950000,6.654076,28600
2010-09-08,11.105000,11.240000,10.735000,10.925000,6.638885,78200
2010-09-09,10.920000,11.200000,10.820000,10.900000,6.623691,377000
2010-09-10,10.900000,11.405000,10.805000,10.895000,6.620652,194600
2010-09-13,11.025000,11.095000,10.825000,10.910000,6.629769,99800
2010-09-14,10.860000,10.950000,10.860000,10.905000,6.626730,172000
2010-09-15,10.995000,11.000000,10.905000,10.975000,6.669267,459400
2010-09-16,11.020000,11.090000,10.795000,11.000000,6.684460,149000
2010-09-17,11.090000,11.250000,10.825000,11.200000,6.805995,284400
2010-09-20,11.195000,11.345000,11.005000,11.345000,6.894109,279400
2010-09-21,11.105000,11.145000,10.885000,11.025000,6.699651,195600
2010-09-22,10.890000,11.225000,9.875000,11.225000,6.821187,670
2010-09-23,10.825000,10.940000,10.710000,10.885000,6.614577,130400
2010-09-24,10.725000,10.875000,10.375000,10.600000,6.441389,1823800
2010-09-27,10.745000,10.745000,10.490000,10.675000,6.486964,422800
2010-09-28,10.745000,10.750000,10.455000,10.570000,6.423159,195800
2010-09-29,10.505000,10.655000,10.505000,10.650000,6.471772,158400
2010-09-30,10.600000,10.675000,10.330000,10.500000,6.380620,320200
2010-10-01,10.585000,10.630000,10.375000,10.575000,6.426197,313600
2010-10-04,10.530000,10.560000,10.495000,10.550000,6.411005,91200
2010-10-05,10.455000,10.540000,10.450000,10.500000,6.380620,155600
2010-10-06,10.410000,10.500000,10.405000,10.500000,6.380620,67400
2010-10-07,10.520000,10.550000,10.455000,10.500000,6.380620,134600
2010-10-08,10.550000,10.585000,10.255000,10.505000,6.383659,405600
2010-10-11,10.590000,10.825000,10.585000,10.765000,6.541656,69400
2010-10-13,10.630000,10.720000,10.600000,10.625000,6.456580,673200
2010-10-14,10.745000,10.745000,10.400000,10.500000,6.380620,418200
2010-10-15,10.425000,10.695000,10.425000,10.500000,6.380620,253800
2010-10-18,10.745000,10.745000,10.450000,10.495000,6.377582,71200
2010-10-19,10.500000,10.500000,10.405000,10.500000,6.380620,71400
2010-10-20,10.500000,10.695000,10.400000,10.460000,6.356314,386600
2010-10-21,10.500000,10.500000,10.250000,10.425000,6.335044,692000
2010-10-22,10.315000,10.500000,10.305000,10.500000,6.380620,425400
2010-10-25,10.500000,11.195000,10.395000,11.000000,6.684460,280600
2010-10-26,10.990000,11.095000,10.675000,10.750000,6.532539,190800
2010-10-27,10.635000,10.995000,10.575000,10.895000,6.620652,202800
2010-10-28,10.775000,10.930000,10.505000,10.925000,6.638885,38200
2010-10-29,10.785000,11.000000,10.725000,11.000000,6.684460,190600
2010-11-01,11.240000,11.355000,10.805000,11.355000,6.900186,234800
2010-11-03,11.420000,11.420000,11.060000,11.250000,6.836380,64600
2010-11-04,11.205000,11.365000,11.150000,11.350000,6.897148,118000
2010-11-05,11.345000,11.345000,11.015000,11.320000,6.878918,61400
2010-11-08,11.000000,11.455000,11.000000,11.350000,6.897148,201200
2010-11-09,11.150000,11.590000,11.150000,11.300000,6.866763,152200
2010-11-10,11.590000,11.590000,11.050000,11.050000,6.714844,25800
2010-11-11,11.200000,11.475000,10.910000,11.225000,6.821187,132600
2010-11-12,11.245000,11.335000,11.095000,11.250000,6.836380,104600
2010-11-16,11.245000,11.245000,11.000000,11.000000,6.684460,88800
2010-11-17,11.095000,11.245000,10.625000,10.825000,6.578116,3817400
2010-11-18,10.995000,11.025000,10.850000,10.995000,6.681421,96200
2010-11-19,10.995000,11.000000,10.900000,11.000000,6.684460,690000
2010-11-22,11.000000,11.000000,10.880000,10.950000,6.654076,560600
2010-11-23,10.890000,10.985000,10.750000,10.800000,6.562923,56600
2010-11-24,10.670000,11.195000,10.670000,11.075000,6.730037,286200
2010-11-25,10.755000,11.105000,10.755000,11.100000,6.745230,21800
2010-11-26,10.780000,11.270000,10.700000,11.195000,6.802957,71400
2010-11-29,10.895000,11.195000,10.895000,10.925000,6.638885,244000
2010-11-30,11.185000,11.400000,10.925000,11.400000,6.927530,1127000
2010-12-01,11.250000,11.750000,11.100000,11.300000,6.866763,700600
2010-12-02,11.135000,11.590000,11.135000,11.500000,6.988300,489800
2010-12-03,11.500000,11.715000,11.255000,11.675000,7.094643,381000
2010-12-06,11.650000,12.000000,11.505000,12.000000,7.292139,189400
2010-12-07,11.770000,12.525000,11.770000,11.900000,7.231369,747200
2010-12-08,11.670000,12.160000,11.670000,11.750000,7.140219,105400
2010-12-09,11.760000,12.250000,11.665000,11.750000,7.140219,291800
2010-12-10,12.000000,12.100000,11.510000,12.100000,7.352904,486800
2010-12-13,12.100000,13.000000,12.070000,12.500000,7.595977,188200
2010-12-14,12.145000,12.550000,12.100000,12.425000,7.550402,180600
2010-12-15,12.790000,12.790000,12.250000,12.500000,7.595977,99000
2010-12-16,13.005000,13.150000,12.700000,12.825000,7.793471,827800
2010-12-17,12.800000,12.800000,12.465000,12.500000,7.595977,317600
2010-12-20,12.505000,12.600000,12.250000,12.250000,7.444056,374600
2010-12-21,12.260000,12.645000,12.260000,12.375000,7.520016,681600
2010-12-22,12.355000,12.600000,12.355000,12.560000,7.632439,248400
2010-12-23,12.720000,12.800000,12.500000,12.625000,7.671938,322800
2010-12-27,12.565000,12.925000,12.565000,12.850000,7.808666,73800
2010-12-28,12.655000,13.300000,12.655000,12.850000,7.808666,178600
2010-12-29,12.760000,13.050000,12.760000,12.950000,7.869432,255800
2010-12-30,12.950000,13.600000,12.950000,13.325000,8.097310,483600
2011-01-03,13.325000,14.095000,13.175000,13.485000,8.194539,304600
2011-01-04,13.495000,13.495000,13.000000,13.000000,7.899816,1024000
2011-01-05,13.235000,13.250000,12.500000,12.500000,7.595977,371600
2011-01-06,12.655000,12.730000,12.500000,12.500000,7.595977,409600
2011-01-07,12.525000,13.000000,12.250000,13.000000,7.899816,2190600
2011-01-10,12.665000,13.000000,12.665000,12.745000,7.744859,246000
2011-01-11,12.945000,12.950000,12.510000,12.605000,7.659782,109800
2011-01-12,12.675000,12.880000,12.530000,12.585000,7.647629,101600
2011-01-13,12.655000,12.805000,12.555000,12.750000,7.747896,756800
2011-01-14,12.555000,13.125000,12.555000,13.025000,7.915008,340800
2011-01-17,13.155000,13.155000,12.700000,13.005000,7.902856,268400
2011-01-18,12.800000,13.145000,12.800000,13.075000,7.945392,334200
2011-01-19,13.020000,13.380000,13.015000,13.110000,7.966660,464400
2011-01-20,13.380000,13.380000,12.800000,12.950000,7.869432,297400
2011-01-21,13.145000,13.145000,12.750000,12.825000,7.793471,678600
2011-01-24,12.665000,12.985000,12.665000,12.750000,7.747896,523800
2011-01-26,12.995000,13.105000,12.630000,12.905000,7.842087,835800
2011-01-27,12.930000,13.355000,12.830000,13.050000,7.930200,383000
2011-01-28,12.805000,13.000000,12.355000,12.400000,7.535209,726800
2011-01-31,12.490000,12.745000,12.405000,12.500000,7.595977,403800
2011-02-01,12.990000,12.990000,12.205000,12.695000,7.714473,500
2011-02-02,12.505000,12.795000,12.500000,12.500000,7.595977,169200
2011-02-03,12.300000,12.500000,12.000000,12.150000,7.383287,1588
2011-02-04,12.105000,12.600000,12.105000,12.375000,7.520016,133200
2011-02-07,12.160000,12.650000,11.990000,12.500000,7.595977,1136000
2011-02-08,13.490000,13.500000,11.900000,11.900000,7.231369,746
2011-02-09,12.250000,12.695000,12.000000,12.000000,7.292139,585800
2011-02-10,11.760000,12.100000,11.675000,11.675000,7.094643,849000
2011-02-11,11.520000,12.095000,11.400000,11.775000,7.155409,895400
2011-02-14,11.775000,12.000000,11.730000,11.875000,7.216180,183400
2011-02-15,11.955000,12.485000,11.955000,12.250000,7.444056,156600
2011-02-16,12.105000,12.650000,12.105000,12.600000,7.656743,638400
2011-02-17,12.595000,12.670000,12.330000,12.350000,7.504824,717800
2011-02-18,12.280000,12.500000,11.850000,12.400000,7.535209,411200
2011-02-21,12.085000,12.435000,12.085000,12.250000,7.444056,164200
2011-02-22,12.250000,12.270000,12.000000,12.010000,7.298216,806800
2011-02-23,12.050000,12.050000,11.760000,11.800000,7.170603,335800
2011-02-24,null,null,null,null,null,null
2011-02-25,11.675000,11.675000,11.250000,11.250000,6.836380,567000
2011-02-28,11.440000,11.455000,10.900000,11.025000,6.699651,620200
2011-03-01,10.910000,11.185000,10.830000,10.900000,6.623691,191600
2011-03-02,11.020000,11.070000,10.740000,10.755000,6.535579,324000
2011-03-03,10.900000,11.300000,10.900000,11.125000,6.760420,475200
2011-03-04,11.280000,11.475000,11.005000,11.190000,6.799918,1196200
2011-03-09,null,null,null,null,null,null
2011-03-10,11.715000,11.920000,11.490000,11.650000,7.079449,124600
2011-03-11,11.500000,11.675000,11.450000,11.450000,6.957915,95000
2011-03-14,11.505000,11.700000,11.180000,11.700000,7.109834,163800
2011-03-15,11.500000,11.700000,11.090000,11.550000,7.018681,77400
2011-03-16,11.770000,11.775000,11.380000,11.750000,7.140219,160200
2011-03-17,11.750000,12.025000,11.630000,11.850000,7.200986,105000
2011-03-18,11.745000,11.920000,11.400000,11.400000,6.927530,111400
2011-03-21,11.650000,12.000000,11.650000,11.900000,7.231369,558
2011-03-22,11.835000,12.160000,11.745000,12.115000,7.362022,68400
2011-03-23,12.185000,12.190000,11.785000,11.920000,7.243525,108800
2011-03-24,12.000000,12.050000,12.000000,12.050000,7.322522,228
2011-03-25,13.320000,13.320000,12.300000,12.500000,7.595977,52000
2011-03-28,12.080000,12.080000,11.750000,11.950000,7.261754,285800
2011-03-29,11.995000,12.025000,11.800000,11.940000,7.255677,333200
2011-03-30,12.000000,12.000000,11.780000,11.980000,7.279984,333200
2011-03-31,11.990000,12.365000,11.990000,12.125000,7.368098,46200
2011-04-01,12.345000,12.395000,12.150000,12.150000,7.383287,212400
2011-04-04,12.295000,12.295000,11.725000,11.900000,7.231369,332600
2011-04-05,null,null,null,null,null,null
2011-04-06,11.895000,11.900000,11.825000,11.825000,7.185792,522200
2011-04-07,11.730000,11.905000,11.600000,11.650000,7.079449,112800
2011-04-08,11.620000,11.840000,11.525000,11.625000,7.064260,721400
2011-04-11,11.625000,11.855000,11.625000,11.650000,7.079449,566200
2011-04-12,11.625000,11.650000,11.350000,11.350000,6.897148,192200
2011-04-13,11.375000,11.465000,11.045000,11.060000,6.720920,86200
2011-04-14,11.200000,11.200000,10.870000,11.050000,6.714844,184600
2011-04-15,10.980000,11.435000,10.940000,11.140000,6.769533,207800
2011-04-18,null,null,null,null,null,null
2011-04-19,10.990000,11.005000,10.840000,10.885000,6.614577,530600
2011-04-20,11.105000,11.375000,10.930000,11.375000,6.912339,1573000
2011-04-25,11.380000,11.570000,11.225000,11.425000,6.942723,676400
2011-04-26,11.405000,11.600000,11.400000,11.600000,7.049068,368400
2011-04-27,11.550000,11.800000,11.225000,11.375000,6.912339,432800
2011-04-28,11.300000,11.600000,11.300000,11.595000,7.046029,259400
2011-04-29,11.720000,11.725000,11.500000,11.725000,7.125028,554000
2011-05-02,11.755000,12.250000,11.675000,12.250000,7.444056,649000
2011-05-03,12.240000,12.240000,11.860000,11.860000,7.207062,148400
2011-05-04,11.865000,11.940000,11.650000,11.940000,7.255677,150000
2011-05-05,11.935000,11.950000,11.575000,11.750000,7.140219,198000
2011-05-06,12.065000,12.065000,11.750000,11.850000,7.200986,160000
2011-05-09,11.800000,11.800000,11.690000,11.690000,7.103757,70
2011-05-10,null,null,null,null,null,null
2011-05-11,12.145000,12.430000,11.900000,12.350000,7.504824,378000
2011-05-12,12.395000,13.015000,12.395000,12.895000,7.836010,566400
2011-05-13,12.960000,13.040000,12.600000,12.895000,7.836010,190400
2011-05-16,null,null,null,null,null,null
2011-05-17,12.350000,12.750000,12.310000,12.500000,7.595977,849800
2011-05-18,12.505000,12.950000,12.445000,12.725000,7.732705,124200
2011-05-19,12.555000,12.580000,12.330000,12.350000,7.504824,200200
2011-05-20,12.570000,12.830000,12.335000,12.550000,7.626362,127400
2011-05-23,12.445000,12.685000,12.445000,12.500000,7.595977,129000
2011-05-24,12.500000,12.620000,12.475000,12.495000,7.592939,40000
2011-05-25,12.570000,12.810000,12.485000,12.575000,7.641551,84800
2011-05-26,12.940000,12.940000,12.535000,12.575000,7.641551,223800
2011-05-27,12.695000,12.825000,12.445000,12.825000,7.793471,17200
2011-05-30,12.845000,12.855000,12.505000,12.505000,7.599016,22000
2011-05-31,12.575000,13.000000,12.475000,13.000000,7.899816,419800
2011-06-01,12.890000,12.900000,12.525000,12.900000,7.839048,146600
2011-06-02,12.895000,13.000000,12.575000,12.880000,7.826896,112000
2011-06-03,12.630000,12.820000,12.400000,12.500000,7.595977,309200
2011-06-06,12.495000,12.740000,12.250000,12.250000,7.444056,129600
2011-06-07,12.345000,12.670000,12.340000,12.380000,7.523057,240600
2011-06-08,12.450000,12.680000,12.350000,12.530000,7.614208,203200
2011-06-09,12.515000,12.560000,12.175000,12.175000,7.398482,215800
2011-06-10,12.425000,12.425000,11.700000,11.700000,7.109834,441400
2011-06-13,11.940000,12.100000,11.425000,11.510000,6.994376,211200
2011-06-14,11.510000,11.990000,11.510000,11.650000,7.079449,259400
2011-06-15,11.670000,11.875000,11.625000,11.875000,7.216180,99800
2011-06-16,11.875000,11.975000,11.135000,11.625000,7.064260,124800
2011-06-17,11.780000,12.300000,11.655000,12.300000,7.474442,435200
2011-06-20,null,null,null,null,null,null
2011-06-21,12.005000,12.070000,11.825000,12.000000,7.292139,155600
2011-06-22,11.995000,12.030000,11.865000,11.870000,7.213139,89600
2011-06-24,11.870000,12.360000,11.545000,12.250000,7.444056,385800
2011-06-27,12.200000,12.295000,11.750000,11.780000,7.158448,367000
2011-06-28,11.680000,12.180000,11.650000,11.850000,7.200986,273800
2011-06-29,12.045000,12.050000,11.360000,11.360000,6.903224,346200
2011-06-30,11.530000,11.725000,11.365000,11.365000,6.906262,433800
2011-07-01,11.425000,11.600000,11.325000,11.500000,6.988300,1678400
2011-07-04,11.500000,11.950000,11.500000,11.650000,7.079449,106000
2011-07-05,11.740000,11.845000,11.560000,11.595000,7.046029,570200
2011-07-06,11.600000,11.750000,11.500000,11.750000,7.140219,798600
2011-07-07,11.725000,11.895000,11.685000,11.790000,7.164526,407600
2011-07-08,11.645000,11.860000,11.605000,11.775000,7.155409,97600
2011-07-11,11.540000,11.645000,11.330000,11.330000,6.884992,149400
2011-07-12,11.250000,11.495000,11.100000,11.200000,6.805995,210600
2011-07-13,11.500000,11.950000,11.180000,11.950000,7.261754,259800
2011-07-14,11.800000,11.900000,11.500000,11.500000,6.988300,328400
2011-07-15,11.650000,11.650000,11.260000,11.500000,6.988300,171600
2011-07-18,11.265000,11.630000,11.020000,11.020000,6.696612,100400
2011-07-19,11.335000,11.350000,11.125000,11.125000,6.760420,82000
2011-07-20,11.215000,11.445000,11.050000,11.175000,6.790803,189000
2011-07-21,11.340000,11.615000,10.960000,11.000000,6.684460,180600
2011-07-22,11.245000,11.245000,10.725000,10.900000,6.623691,305200
2011-07-25,10.765000,11.190000,10.765000,11.150000,6.775611,254200
2011-07-26,10.955000,11.105000,10.865000,10.875000,6.608499,383800
2011-07-27,10.950000,11.100000,10.505000,10.505000,6.383659,175800
2011-07-28,10.675000,10.750000,10.595000,10.600000,6.441389,398800
2011-07-29,10.670000,10.800000,10.540000,10.540000,6.404927,366
2011-08-01,10.880000,10.880000,10.725000,10.775000,6.547731,142800
2011-08-02,10.775000,10.775000,10.480000,10.695000,6.499118,106000
